Campaign,Business,Total_Days,Train_Days,Test_Days,Avg_CPL,Test_MAE,Test_MAPE,SMA3_MAE,SMA3_MAPE,SMA7_MAE,SMA7_MAPE,Epochs_Trained,Final_Loss,Converged_Early
traffic_source_campaign_name_004,target_business_002,202,141,31,0.20179331432470798,0.26397537350509015,68.80634926222375,0.2091655413133796,71.6806576336002,0.19686774856515257,60.877812498747645,50,0.06471023708581924,True
traffic_source_campaign_name_016,target_business_002,152,106,24,0.22923808142110044,0.3801011232816873,90.88054072658839,0.17979703476067257,48.37617978497404,0.17187937538168227,45.646314784527696,50,0.12047815322875977,True
traffic_source_campaign_name_025,target_business_002,76,53,12,0.2465011851667905,0.15244044068954885,43.33824260566368,0.15284672577517297,35.801683247735944,0.153048646443829,33.81731358020502,50,0.03110383078455925,True
traffic_source_campaign_name_040,target_business_001,130,91,20,0.3712643452761695,0.11490575795476056,50.76512024364015,0.09663744143905242,43.416695708131314,0.0959633522512028,38.91818054014449,50,0.03837967664003372,True
traffic_source_campaign_name_041,target_business_001,53,37,9,0.14465728296450123,0.09137149077468906,46.6073423102911,0.0480120030007502,28.824020016680592,0.0480120030007502,28.824020016680592,50,0.14241987466812134,True
traffic_source_campaign_name_044,target_business_001,53,37,9,0.2741870994097755,0.577391043380644,406.03841491191804,0.020862024993624106,16.28184713375799,0.020862024993624106,16.28184713375799,50,0.14897605776786804,True
traffic_source_campaign_name_075,target_business_003,56,39,9,0.25023798861550295,0.13140847328215546,44.67543200903461,0.08646805467465439,32.605545598741166,0.08843215447245137,32.962401611454666,50,0.06000640243291855,True
traffic_source_campaign_name_096,target_business_003,65,45,11,0.15144852784296167,0.08294973562667204,72.79771753150487,0.0626398037642833,92.52913768673247,0.06976591603387615,96.02898768178443,50,0.03131847456097603,True
traffic_source_campaign_name_1002,target_business_005,51,35,9,0.29793228094718943,0.2856544330052918,79.67691014441772,0.19365926073638323,60.476038089966345,0.19365926073638323,60.476038089966345,50,0.0873069018125534,True
traffic_source_campaign_name_101,target_business_004,79,55,13,0.3926122060353049,0.3718547436123636,73.4003879659083,0.33843914703667854,66.4243088466819,0.3087995903696533,58.01612440922332,50,0.046702634543180466,True
traffic_source_campaign_name_1010,target_business_005,65,45,11,0.2927688664700683,0.12878133195091276,36.0318932884141,0.29077894708179747,93.38129383873354,0.29077894708179747,93.38129383873354,50,0.044807497411966324,True
traffic_source_campaign_name_1032,target_business_005,109,76,17,0.5450646853541988,0.13606229465307323,15.129681996472272,0.0787506305804116,9.058454894355467,0.0771209305155641,8.782266843637595,50,0.03729970008134842,True
traffic_source_campaign_name_1033,target_business_005,83,58,13,0.44218518556893527,0.34105266561547687,499.71278357193887,0.26293850774856736,340.32105716237254,0.301001877068622,437.33174822064143,50,0.07145232707262039,True
traffic_source_campaign_name_1034,target_business_005,50,35,8,0.47664878415435114,0.1117303549197683,28.9483192292127,,,,,50,0.10727766901254654,True
traffic_source_campaign_name_106,target_business_004,172,120,27,0.20322461007110695,0.20795618025968135,89.74533292738191,0.18774644051765638,95.55226768353428,0.15410219377105377,80.3661610165745,50,0.03835218399763107,True
traffic_source_campaign_name_1064,target_business_004,103,72,16,0.04367038264778654,0.06287196601409414,98.75282844970896,0.0196107562077725,23.877779575379538,0.018220622235388874,20.95995634006327,50,0.014613229781389236,True
traffic_source_campaign_name_107,target_business_004,107,74,17,0.26609580881660067,0.2800122605444134,67.9581653541875,0.13874173037627516,34.06890283391454,0.12769385542192074,31.568444665609903,50,0.04618072509765625,True
traffic_source_campaign_name_1070,target_business_004,137,95,22,0.379248510449992,0.09699938628924656,18.310585624796552,0.08529801599845774,15.341193134655024,0.08535228647076547,15.67570738464879,50,0.08500265330076218,True
