Campaign,Business,Total_Days,Train_Days,Test_Days,Avg_CPL,Test_MAE,Test_MAPE,SMA3_MAE,SMA3_MAPE,SMA7_MAE,SMA7_MAPE,Epochs_Trained,Final_Loss,Converged_Early
traffic_source_campaign_name_004,target_business_002,202,141,31,0.20179331432470798,0.19806651105637754,47.17551023847519,0.2091655413133796,71.6806576336002,0.19686774856515257,60.877812498747645,50,0.050834205001592636,True
traffic_source_campaign_name_016,target_business_002,152,106,24,0.22923808142110044,0.3435792615763004,58.552534838198575,0.17979703476067257,48.37617978497404,0.17187937538168227,45.646314784527696,50,0.036729324609041214,True
traffic_source_campaign_name_025,target_business_002,76,53,12,0.2465011851667905,0.11579040936632985,30.23344275620578,0.15284672577517297,35.801683247735944,0.153048646443829,33.81731358020502,50,0.03147657960653305,True
traffic_source_campaign_name_040,target_business_001,130,91,20,0.3712643452761695,0.1357372318169987,59.27904219421527,0.09663744143905242,43.416695708131314,0.0959633522512028,38.91818054014449,50,0.05121595412492752,True
traffic_source_campaign_name_041,target_business_001,53,37,9,0.14465728296450123,0.33593503743220077,181.43492115423777,0.0480120030007502,28.824020016680592,0.0480120030007502,28.824020016680592,50,0.0541754812002182,True
traffic_source_campaign_name_044,target_business_001,53,37,9,0.2741870994097755,0.2974966318167706,210.19146158533633,0.020862024993624106,16.28184713375799,0.020862024993624106,16.28184713375799,50,0.1173892617225647,True
traffic_source_campaign_name_075,target_business_003,56,39,9,0.25023798861550295,0.0943821570434588,37.826321217521446,0.08646805467465439,32.605545598741166,0.08843215447245137,32.962401611454666,50,0.020173190161585808,True
traffic_source_campaign_name_096,target_business_003,65,45,11,0.15144852784296167,0.07833436427849391,91.58291203328479,0.0626398037642833,92.52913768673247,0.06976591603387615,96.02898768178443,50,0.02072325348854065,True
traffic_source_campaign_name_1002,target_business_005,51,35,9,0.29793228094718943,2.0913951427356747,530.1381418064511,0.19365926073638323,60.476038089966345,0.19365926073638323,60.476038089966345,50,0.04712234437465668,True
traffic_source_campaign_name_101,target_business_004,79,55,13,0.3926122060353049,0.27754150008111106,59.94873624017336,0.33843914703667854,66.4243088466819,0.3087995903696533,58.01612440922332,50,0.05728250741958618,True
traffic_source_campaign_name_1010,target_business_005,65,45,11,0.2927688664700683,0.30239068565612726,70.96617075229074,0.29077894708179747,93.38129383873354,0.29077894708179747,93.38129383873354,50,0.04531386122107506,True
traffic_source_campaign_name_1032,target_business_005,109,76,17,0.5450646853541988,0.12207722292008497,14.38645658235121,0.0787506305804116,9.058454894355467,0.0771209305155641,8.782266843637595,50,0.07637760043144226,True
traffic_source_campaign_name_1033,target_business_005,83,58,13,0.44218518556893527,0.25708876887942617,310.0162139600428,0.26293850774856736,340.32105716237254,0.301001877068622,437.33174822064143,50,0.08584994077682495,True
traffic_source_campaign_name_1034,target_business_005,50,35,8,0.47664878415435114,0.3579500495341787,92.74160374294632,,,,,50,0.09472973644733429,True
traffic_source_campaign_name_106,target_business_004,172,120,27,0.20322461007110695,0.20316485089902853,100.09725314999297,0.18774644051765638,95.55226768353428,0.15410219377105377,80.3661610165745,50,0.04130251705646515,True
traffic_source_campaign_name_1064,target_business_004,103,72,16,0.04367038264778654,0.03219048229862794,39.63144992647553,0.0196107562077725,23.877779575379538,0.018220622235388874,20.95995634006327,50,0.041673194617033005,True
