Campaign,Business,Total_Days,Train_Days,Test_Days,Avg_CPL,Test_MAE,Test_MAPE,SMA3_MAE,SMA3_MAPE,SMA7_MAE,SMA7_MAPE,Epochs_Trained,Final_Loss,Converged_Early
traffic_source_campaign_name_016,target_business_002,152,106,24,0.22923808142110044,0.19308383329433984,43.50142241604008,0.17979703476067257,48.37617978497404,0.17187937538168227,45.646314784527696,200,0.03216182813048363,False
traffic_source_campaign_name_025,target_business_002,76,53,12,0.2465011851667905,0.14335787498456734,35.76278313300214,0.15284672577517297,35.801683247735944,0.153048646443829,33.81731358020502,200,0.01903580315411091,False
traffic_source_campaign_name_075,target_business_003,56,39,9,0.25023798861550295,0.1013100371915517,38.95373156570211,0.08646805467465439,32.605545598741166,0.08843215447245137,32.962401611454666,200,0.020663438364863396,False
traffic_source_campaign_name_096,target_business_003,65,45,11,0.15144852784296167,0.09404470291665992,89.55979843480702,0.0626398037642833,92.52913768673247,0.06976591603387615,96.02898768178443,200,0.010612308979034424,False
traffic_source_campaign_name_101,target_business_004,79,55,13,0.3926122060353049,0.2783938807771152,37.57739246932456,0.33843914703667854,66.4243088466819,0.3087995903696533,58.01612440922332,200,0.025969862937927246,False
traffic_source_campaign_name_1010,target_business_005,65,45,11,0.2927688664700683,0.3519699435385498,123.6509268671252,0.29077894708179747,93.38129383873354,0.29077894708179747,93.38129383873354,200,0.020818477496504784,False
traffic_source_campaign_name_1032,target_business_005,109,76,17,0.5450646853541988,0.15960073264390898,17.600247882788402,0.0787506305804116,9.058454894355467,0.0771209305155641,8.782266843637595,200,0.025067362934350967,False
traffic_source_campaign_name_1033,target_business_005,83,58,13,0.44218518556893527,0.19568603055940767,327.24873212341856,0.26293850774856736,340.32105716237254,0.301001877068622,437.33174822064143,200,0.026922013610601425,False
traffic_source_campaign_name_106,target_business_004,172,120,27,0.20322461007110695,0.15854845661951633,88.01722590910785,0.18774644051765638,95.55226768353428,0.15410219377105377,80.3661610165745,200,0.027347620576620102,False
traffic_source_campaign_name_1064,target_business_004,103,72,16,0.04367038264778654,0.024095201810548094,29.635491407913396,0.0196107562077725,23.877779575379538,0.018220622235388874,20.95995634006327,200,0.014599993824958801,False
traffic_source_campaign_name_107,target_business_004,107,74,17,0.26609580881660067,0.17431259802738844,37.29942890957171,0.13874173037627516,34.06890283391454,0.12769385542192074,31.568444665609903,200,0.02336030825972557,False
traffic_source_campaign_name_1070,target_business_004,137,95,22,0.379248510449992,0.0793380866492111,15.060154873743068,0.08529801599845774,15.341193134655024,0.08535228647076547,15.67570738464879,200,0.057935044169425964,False
traffic_source_campaign_name_1091,target_business_002,66,46,11,0.2912379445059799,0.27443422464961537,44.105473682751104,0.18783355308595473,27.530283165322437,0.16932626200791115,23.98891685307398,200,0.040085744112730026,False
traffic_source_campaign_name_1092,target_business_002,81,56,13,0.2910466154170142,0.22582019172488776,27.121920656530623,0.2683998465080583,47.719850370931944,0.2598516244563827,47.60736952439791,200,0.03216564282774925,False
traffic_source_campaign_name_1093,target_business_002,71,49,12,0.3523790375701203,0.27418063136474474,81.60968184439756,0.14510631795663642,48.092875023318385,0.14912661648330433,48.91632498049042,200,0.04917043074965477,False
traffic_source_campaign_name_1095,target_business_002,137,95,22,0.21162541993110529,0.1670051575180094,40.74467165129681,0.2118295370515933,63.056824602408504,0.1892378812605585,59.39411858968408,200,0.01666778139770031,False
traffic_source_campaign_name_1097,target_business_002,109,76,17,0.24777959439623673,0.25396353283036943,70.17635715226545,0.33941212490153533,122.2206725862099,0.3065509008758662,119.09137295725249,200,0.015719858929514885,False
traffic_source_campaign_name_1098,target_business_002,125,87,20,0.2265617598594065,0.19604395068045852,51.771154245130305,0.17379873757965633,79.27336859886805,0.1810927568857066,80.8415521383458,200,0.0294121615588665,False
traffic_source_campaign_name_1099,target_business_002,176,123,27,0.23034343825310105,0.12377207019633378,60.01210742115644,0.13601486784061315,60.593826335820324,0.13753016684534505,59.123417279308875,200,0.01706133410334587,False
traffic_source_campaign_name_1103,target_business_001,62,43,10,0.33820464909039455,0.14763896191014977,24.55110763191258,0.1489894587734063,24.93097377461725,0.14420603661945522,24.342502720842884,200,0.033011216670274734,False
traffic_source_campaign_name_1111,target_business_004,81,56,13,0.27167064280340364,0.17540919826010506,35.707034101967515,0.1337164298565323,28.383896272010073,0.13167425199282717,27.29536581480856,200,0.05076046660542488,False
