Campaign,Business,Total_Days,Train_Days,Test_Days,Avg_CPL,Test_MAE,Test_MAPE,SMA3_MAE,SMA3_MAPE,SMA7_MAE,SMA7_MAPE,Epochs_Trained,Final_Loss,Converged_Early
traffic_source_campaign_name_004,target_business_002,202,141,31,0.20179331432470798,0.19763906559208874,81.51392740631002,0.21179843517709634,73.67739049894557,0.19771241477896812,62.274299918753876,50,0.03745235875248909,True
traffic_source_campaign_name_016,target_business_002,152,106,24,0.22923808142110044,0.21042891365511165,45.63982186346598,0.18210913966253797,49.849204245573695,0.17112071339252596,46.63133809238487,50,0.03848600387573242,True
traffic_source_campaign_name_023,target_business_002,39,27,7,0.5880672781933286,0.10719623428289772,26.9644056075473,0.08031962785114041,24.978938141162807,0.08031962785114041,24.978938141162807,50,0.19250190258026123,True
traffic_source_campaign_name_025,target_business_002,76,53,12,0.2465011851667905,0.23442115175885353,58.33886532230596,0.1434182749762063,36.9468035074558,0.1313066217985874,32.44063005165175,50,0.018466908484697342,True
traffic_source_campaign_name_040,target_business_001,130,91,20,0.3712643452761695,0.20607025206594815,99.51494659023273,0.08424815083153389,34.24717352120422,0.08781388954000455,32.154717116309016,50,0.031719207763671875,True
traffic_source_campaign_name_041,target_business_001,53,37,9,0.14465728296450123,0.902764744430831,420.7096454332519,,,,,50,0.21834024786949158,True
traffic_source_campaign_name_044,target_business_001,53,37,9,0.2741870994097755,0.5233047545853089,351.22867900188226,,,,,50,0.208817258477211,True
traffic_source_campaign_name_075,target_business_003,56,39,9,0.25023798861550295,0.8812019961683546,392.30921447091436,0.07488175851460246,32.50366268452146,0.07154049495861366,31.50893797358179,50,0.15539315342903137,True
traffic_source_campaign_name_096,target_business_003,65,45,11,0.15144852784296167,0.12736114471130136,174.04533467051988,0.070776893629332,106.76670290157213,0.06894103996402205,105.63171196610905,50,0.03521278128027916,True
traffic_source_campaign_name_1002,target_business_005,51,35,9,0.29793228094718943,0.3068135039293728,59.704812527350484,,,,,50,0.08832807838916779,True
traffic_source_campaign_name_101,target_business_004,79,55,13,0.3926122060353049,0.8171839017399771,163.38489633855247,0.3883267115736259,77.85679790201283,0.36429860326807934,69.28673803852396,50,0.1522328108549118,True
traffic_source_campaign_name_1010,target_business_005,65,45,11,0.2927688664700683,0.47691936665975954,262.52863717391307,0.12386396249323274,103.97591619314656,0.12386396249323274,103.97591619314656,50,0.09995368868112564,True
traffic_source_campaign_name_1032,target_business_005,109,76,17,0.5450646853541988,0.1211887076855078,13.454889867553597,0.06497151825870856,6.98895821334487,0.06483238495247375,6.90788568918983,50,0.10594705492258072,True
traffic_source_campaign_name_1033,target_business_005,83,58,13,0.44218518556893527,0.2611638305201194,31.769688376962396,0.2114776757256486,41.12169135907362,0.22544416945078732,45.608266918839995,50,0.16946342587471008,True
traffic_source_campaign_name_1034,target_business_005,50,35,8,0.47664878415435114,0.42220769605406927,86.22544395261204,,,,,50,0.4949697256088257,True
traffic_source_campaign_name_106,target_business_004,172,120,27,0.20322461007110695,0.17474642657796244,102.84314014839117,0.17906486624172277,98.22293365802302,0.14110176255887333,81.91382451511006,50,0.01714497059583664,True
traffic_source_campaign_name_1064,target_business_004,103,72,16,0.04367038264778654,0.08990315286403924,147.47287964180217,0.02220497124656661,27.00370840906592,0.02014946206050877,23.02696460272567,50,0.023826420307159424,True
