Campaign,Business,Total_Days,Train_Days,Test_Days,Avg_CPL,Test_MAE,Test_MAPE,SMA3_MAE,SMA3_MAPE,SMA7_MAE,SMA7_MAPE,Epochs_Trained,Final_Loss,Converged_Early
traffic_source_campaign_name_004,target_business_002,202,141,31,0.20179331432470798,0.17866705117363108,50.96887176295731,0.21179843517709634,73.67739049894557,0.19771241477896812,62.274299918753876,200,0.020045477896928787,False
traffic_source_campaign_name_015,target_business_002,30,21,5,0.3790162538297761,3.117901251750268,1002.6706813449048,,,,,200,0.14861610531806946,False
traffic_source_campaign_name_016,target_business_002,152,106,24,0.22923808142110044,0.14851019715887184,38.432533754220636,0.18210913966253797,49.849204245573695,0.17112071339252596,46.63133809238487,200,0.013559676706790924,False
traffic_source_campaign_name_023,target_business_002,39,27,7,0.5880672781933286,0.08974779361472122,17.713443521017474,0.2792116846738696,55.68582000858461,0.28093800020008003,57.588596539848695,200,0.023399636149406433,False
traffic_source_campaign_name_025,target_business_002,76,53,12,0.2465011851667905,0.1362712204364455,43.04740588373853,0.1434182749762063,36.9468035074558,0.1313066217985874,32.44063005165175,200,0.02079475298523903,False
traffic_source_campaign_name_037,target_business_002,30,21,5,0.2641734276037032,0.1874767457005288,104.02948238952305,0.09018968583283934,39.97635312664214,0.09018968583283934,39.97635312664214,200,0.057450052350759506,False
traffic_source_campaign_name_040,target_business_001,130,91,20,0.3712643452761695,0.18679029131024183,92.23353511131337,0.08424815083153389,34.24717352120422,0.08781388954000455,32.154717116309016,200,0.014035007916390896,False
traffic_source_campaign_name_052,target_business_001,40,28,6,0.46233162560808383,0.23089758039173924,28.42530707763081,0.4513262510857219,105.64591804817016,0.4513262510857219,105.64591804817016,200,0.01609746366739273,False
traffic_source_campaign_name_058,target_business_001,31,21,6,0.19041611785142581,2.8914474193861786,2632.779065348465,0.10366472229267058,129.86497220015903,0.10366472229267058,129.86497220015903,200,0.059821635484695435,False
traffic_source_campaign_name_059,target_business_001,42,29,7,0.3777215768875275,0.14405846406241452,106.66902554199523,0.4574027926960259,198.94952271583583,0.4574027926960259,198.94952271583583,200,0.01431309524923563,False
traffic_source_campaign_name_060,target_business_001,33,23,6,0.3037949889351343,0.26523334725107456,80.09509821101149,0.46806374701970144,156.58677672369072,0.46806374701970144,156.58677672369072,200,0.006913132965564728,False
traffic_source_campaign_name_061,target_business_001,30,21,5,0.4261929308901828,0.4254016732198717,116.97496847959773,,,,,200,0.0037808583583682775,False
traffic_source_campaign_name_066,target_business_001,39,27,7,0.4154496838081296,0.2814163464797794,29.15489713228628,0.3778623116574147,38.71488224580102,0.3778623116574147,38.71488224580102,200,0.031436190009117126,False
traffic_source_campaign_name_075,target_business_003,56,39,9,0.25023798861550295,0.06039054933731212,22.44839712398318,0.07488175851460246,32.50366268452146,0.07154049495861366,31.50893797358179,200,0.0051530878990888596,False
traffic_source_campaign_name_096,target_business_003,65,45,11,0.15144852784296167,0.020593496205826782,29.348961370588082,0.070776893629332,106.76670290157213,0.06894103996402205,105.63171196610905,200,0.00955625157803297,False
traffic_source_campaign_name_1004,target_business_005,30,21,5,0.6539341497541632,4.386698973221357,602.1185982438197,,,,,200,0.075217604637146,False
traffic_source_campaign_name_101,target_business_004,79,55,13,0.3926122060353049,0.1976403896066467,44.97239146776775,0.3883267115736259,77.85679790201283,0.36429860326807934,69.28673803852396,200,0.0522511787712574,False
traffic_source_campaign_name_1010,target_business_005,65,45,11,0.2927688664700683,0.2548665390765987,125.04230666492387,0.12386396249323274,103.97591619314656,0.12386396249323274,103.97591619314656,200,0.010826674290001392,False
traffic_source_campaign_name_1011,target_business_005,42,29,7,0.1527868601953332,0.8682746322946717,739.0518943825371,0.051455798683839156,25.237533225737387,0.051455798683839156,25.237533225737387,200,0.04007741063833237,False
traffic_source_campaign_name_1032,target_business_005,109,76,17,0.5450646853541988,0.6511198166413283,72.28990551508939,0.06497151825870856,6.98895821334487,0.06483238495247375,6.90788568918983,200,0.013297436758875847,False
traffic_source_campaign_name_1033,target_business_005,83,58,13,0.44218518556893527,0.21822221891137938,51.91471446095367,0.2114776757256486,41.12169135907362,0.22544416945078732,45.608266918839995,200,0.01268862932920456,False
traffic_source_campaign_name_106,target_business_004,172,120,27,0.20322461007110695,0.1072906217444983,80.60327501105591,0.17906486624172277,98.22293365802302,0.14110176255887333,81.91382451511006,200,0.008651806972920895,False
traffic_source_campaign_name_1061,target_business_002,33,23,6,0.2091547652746998,1.0085550965665595,742.0565271602283,0.011393774797903822,8.783120706575161,0.011393774797903822,8.783120706575161,200,0.023414887487888336,False
traffic_source_campaign_name_1064,target_business_004,103,72,16,0.04367038264778654,0.04342327666822349,61.17888985241824,0.02220497124656661,27.00370840906592,0.02014946206050877,23.02696460272567,200,0.047092121094465256,False
traffic_source_campaign_name_1067,target_business_004,31,21,6,0.698166054912829,0.3743463456630707,56.06935951444838,0.1875,25.0,0.1875,25.0,200,0.184271439909935,False
traffic_source_campaign_name_107,target_business_004,107,74,17,0.26609580881660067,0.16421909092815307,39.34335918250154,0.1454605174026292,35.56412744911511,0.1364603409508076,33.64294606495091,200,0.014371983706951141,False
traffic_source_campaign_name_1070,target_business_004,137,95,22,0.379248510449992,0.07542075964912452,20.0393489174501,0.044306028157099824,11.765947545504558,0.045623969345340305,12.252143267304142,200,0.010799807496368885,False
traffic_source_campaign_name_1071,target_business_004,39,27,7,0.17777315551956965,0.17442457134679212,88.30209169755122,0.08979910326999095,48.07724688411375,0.08979910326999095,48.07724688411375,200,0.06501208245754242,False
traffic_source_campaign_name_1087,target_business_004,69,48,11,0.3355181628240531,0.6535191770782656,137.03771685856867,0.07755826119246198,15.378483561014814,0.0786254852814691,15.313793826149706,200,0.01809784583747387,False
traffic_source_campaign_name_1089,target_business_004,58,40,10,0.3695451436804233,1.2620003535039628,187.06196578288237,0.040750600448295815,6.618876295432549,0.04544142058488325,7.135371080716252,200,0.011439628899097443,False
traffic_source_campaign_name_1091,target_business_002,66,46,11,0.2912379445059799,0.2670036658811679,39.25483238207092,0.17657123124254415,22.57136411790893,0.17657123124254415,22.57136411790893,200,0.024991651996970177,False
traffic_source_campaign_name_1092,target_business_002,81,56,13,0.2910466154170142,0.17992107396114815,35.54142979892036,0.23467478894858018,48.40917125243498,0.2475697109235098,50.89744719961503,200,0.08620790392160416,False
