Campaign,Business,Total_Days,Train_Days,Test_Days,Avg_CPL,Test_MAE,Test_MAPE,SMA3_MAE,SMA3_MAPE,SMA7_MAE,SMA7_MAPE,Epochs_Trained,Final_Loss,Converged_Early
traffic_source_campaign_name_1134,target_business_003,48,35,8,0.32310526428725866,0.2604749793049795,70.44592816308341,,,,,50,0.11052677780389786,True
traffic_source_campaign_name_114,target_business_002,151,127,24,0.5191315394670876,0.17080926779406205,27.729255934508444,0.14981229622130335,26.140212753360025,0.16455076492505047,28.623900118463997,50,0.05423906818032265,True
traffic_source_campaign_name_1141,target_business_002,100,75,15,0.27706528282264636,0.14184521227246705,24.163528104259534,0.16221665083037262,25.98803244908915,0.1655172645386797,25.103020385908064,50,0.060938239097595215,True
traffic_source_campaign_name_116,target_business_002,102,94,16,0.24449504494899105,0.06663545149087469,13.768861478583089,0.045544268900080044,8.680632366911551,0.0658588097673818,13.405461185781178,50,0.06504733115434647,True
traffic_source_campaign_name_1162,target_business_006,262,394,40,0.08858531338274,0.0484272147379878,48.7706132723974,0.03644902012270486,35.58793442198347,0.03851262123204154,40.43689732502918,50,0.0060276612639427185,True
traffic_source_campaign_name_1166,target_business_006,97,277,16,0.20801555180658296,0.031789553148108475,18.344926655339446,0.03459243236445723,22.920202840635383,0.03260998933121367,22.302714662987082,50,0.010472266934812069,True
traffic_source_campaign_name_1172,target_business_006,84,154,14,0.21946341101904188,0.40497888230121104,163.72275517305312,0.13260923872410757,36.22978505641707,0.13313005838296774,34.35125043083911,50,0.03836407884955406,True
traffic_source_campaign_name_1174,target_business_002,116,119,18,0.171855809522244,0.13528895290930001,107.43702701773164,0.05987250047850694,54.93663636279664,0.057167434470348326,52.22529029077766,50,0.02686109021306038,True
traffic_source_campaign_name_1175,target_business_002,184,273,29,0.1480793462231957,0.04712939021940032,53.71434745937934,0.03358652390905911,35.52489075414268,0.03249202612444564,34.24026194075177,50,0.005329607054591179,True
traffic_source_campaign_name_118,target_business_002,48,75,8,0.2972728912207736,0.2520851763048488,67.40625234654696,0.16081697486049715,44.04171365434234,0.2085053261275066,52.92804135795358,50,0.044343359768390656,True
